,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
41,0.0,0.00043134027343746614,0.00043134027343746614,5.691868664831127e-05,2.977698015639983e-05
42,0.0,0.0003556923015930918,0.0003556923015930918,5.891379322977576e-05,2.0485822915961053e-05
43,0.0,0.0003535938036231419,0.0003535938036231419,6.560308193827267e-05,3.879323461892183e-05
44,0.0,0.00011574074074073644,0.00011574074074073644,5.3529919817285275e-05,3.9826759791217194e-05
45,0.0,0.0001543209876543267,0.0001543209876543267,6.063404928524156e-05,2.2938758738027284e-05
46,0.0,0.00017679690181157654,0.00017679690181157654,7.261504011342854e-05,2.169633842787155e-05
47,0.0,0.00017679690181157957,0.00017679690181157957,6.655370064616608e-05,3.838871510176919e-05
48,0.0,0.00011574074074074524,0.00011574074074074524,4.8367496430622006e-05,3.6393589656980756e-05
49,0.0,0.00011574074074074524,0.00011574074074074524,3.0046902387353517e-05,2.267420565431052e-05
50,0.0,0.00011574074074074524,0.00011574074074074524,5.199488023234067e-05,4.079682181468791e-05
51,0.0,0.00011574074074074524,0.00011574074074074524,4.6798558274668466e-05,3.3446413768891706e-05
52,0.0,0.00011574074074074524,0.00011574074074074524,8.094319656942963e-05,2.3451283989577168e-05
53,0.0,0.00011574074074074524,0.00011574074074074524,7.994554764065797e-05,4.686436655019669e-05
54,0.0,0.00011574074074074524,0.00011574074074074524,6.802532489504153e-05,3.0476405634956828e-05
55,0.0,0.00011574074074074524,0.00011574074074074524,5.6955881120769594e-05,2.113236275633246e-05
56,0.0,0.00011574074074074524,0.00011574074074074524,8.76347602300389e-05,3.732045830308914e-05
57,0.0,0.00011574074074074524,0.00011574074074074524,5.333261739340303e-05,2.4072472202755253e-05
58,0.0,0.00011574074074074524,0.00011574074074074524,4.9797491275163614e-05,2.5121186651117934e-05
59,0.0,0.00011574074074074524,0.00011574074074074524,6.93761178747528e-05,2.1117625609553584e-05
60,0.0,0.00011574074074074524,0.00011574074074074524,3.229483606009244e-05,2.727311895114458e-05
61,0.0,0.00011574074074074524,0.00011574074074074524,7.925572058491234e-05,2.1117625609552208e-05
62,0.0,0.00011574074074074524,0.00011574074074074524,7.538903814557975e-05,2.830511047059761e-05
63,0.0,0.00011574074074074524,0.00011574074074074524,7.086275599763317e-05,2.2931516559789522e-05
64,0.0,0.00011574074074074524,0.00011574074074074524,7.2251123517192e-05,3.745186230862433e-05
65,0.0,0.00011574074074074524,0.00011574074074074524,6.411725250200727e-05,3.2552065766487616e-05
66,0.0,0.00011574074074074524,0.00011574074074074524,4.667407039366584e-05,3.022642005675688e-05
67,0.0,0.00011574074074074524,0.00011574074074074524,7.522940025433286e-05,1.7700736996482e-05
68,0.0,0.00011574074074074524,0.00011574074074074524,4.140087032786482e-05,2.316222843398825e-05
69,0.0,0.00011574074074074524,0.00011574074074074524,4.013147337869065e-05,2.2786316799184953e-05
70,0.0,0.00011574074074074524,0.00011574074074074524,4.56932679223116e-05,2.6021462154995565e-05
