,x,accuracy_score,f1_score,roc_auc_score,empirical_robustness
31,0.0,0.0020798474780910144,0.0020798474780910144,0.000282207685158015,0.0001948869416219318
32,0.0,0.0017992629346236142,0.0017992629346236142,0.0003609713137558918,0.00010177491152336878
33,0.0,0.0017280548675895973,0.0017280548675895973,0.0005172838133427895,8.649025695929841e-05
34,0.0,0.00233880317380057,0.00233880317380057,0.0003693768788148345,0.00018682405183370992
35,0.0,0.003579084744459769,0.003579084744459769,0.0002819728101280833,0.000330549708327849
36,0.0,0.002184558575020492,0.002184558575020492,0.0005248659505686681,0.00020848136334490776
37,0.0,0.0016705736955718172,0.0016705736955718172,0.0002979349092903645,0.00021869487065340526
38,0.0,0.0011081332265698116,0.0011081332265698116,0.0001628331243709656,0.00010009417129075207
39,0.0,0.0008184106263733094,0.0008184106263733094,0.00019809962581233465,0.00011580590844501676
40,0.0,0.0015219650692572756,0.0015219650692572756,0.0003175560331545111,0.00013513968015243206
41,0.0,0.001662199839854755,0.001662199839854755,0.000341725667998017,0.00013668368024790428
42,0.0,0.004677606347601121,0.004677606347601121,0.0005482872718965574,0.00016097429178991898
43,0.0,0.0015219650692572964,0.0015219650692572964,0.0004103549755698683,0.0001696813823904995
44,0.0,0.0015671370379313151,0.0015671370379313151,0.0002488984989324182,0.00015121048074165217
45,0.0,0.000747103268944321,0.000747103268944321,0.0002276303982792051,8.395489963500351e-05
46,0.0,0.001830021794078934,0.001830021794078934,0.0003070754988547431,4.906666803805198e-05
47,0.0,0.0014942065378886634,0.0014942065378886634,0.0002553240284398583,3.714193317313338e-05
48,0.0,0.0014175287863328538,0.0014175287863328538,0.00023537789214868766,0.00020441316099441284
49,0.0,0.0017036575745231388,0.0017036575745231388,0.00020140990023897535,0.0002196591191220106
50,0.0,0.0005540666132849135,0.0005540666132849135,0.0002942264383191853,0.00015981619829319747
51,0.0,0.0016621998398547594,0.0016621998398547594,0.00021036119240360797,0.00010905291137085713
